label,molecule
780.0,CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC/3)=C(OC(C4=CC=C([N+]([O-])=O)C=C4)=O)C3=C\C=C5N(CC)C(C=CC=C6)=C6C\5(C)C
765.0,CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC/3)=C(OC(C4=C(C=O)C=CC=C4)=O)C3=C\C=C5N(CC)C(C=CC=C6)=C6C\5(C)C
570.0,CC1(C)C2=C(C=CC=C2)[N+](C)=C1/C=C/C3=C([O-])C=CC(/C=C/C4=[N+](C)C5=C(C=CC=C5)C4(C)C)=C3
747.0,CC1(C)C(/C=C/C(CCC/2)=C(P(C3=CC=CC=C3)(C4=CC=CC=C4)=O)C2=C\C=C5N(CC)C(C=CC=C6)=C6C\5(C)C)=[N+](CC)C7=C1C=CC=C7
735.0,CC1(C)C(/C=C/C=C/C=C/C=C2N(C)C(C=CC=C3)=C3C/2(C)C)N(C)C4=C1C=CC=C4
765.0,CC1(C)C(/C=C/C=C(Cl)/C=C/C=C2N(CCCCS(=O)(O[Na])=O)C(C=CC=C3)=C3C/2(C)C)N(CCCCS(=O)(O[Na])=O)C4=C1C=CC=C4
750.0,CC1(C)C(/C=C/C=C/C=C/C=C2N(CCCCS(=O)(O[Na])=O)C(C=CC3=C4C=CC=C3)=C4C/2(C)C)N(CCCCS(=O)(O[Na])=O)C5=C1C(C=CC=C6)=C6C=C5
802.0,[O-]c1c(C2=CC=C3C4=C2C=CC=C4NC(CCCCCC)(CCCCCC)N3)c([O-])c1C5=C(C=CC=C6NC(CCCCCC)(CCCCCC)N7)C6=C7C=C5
737.0,[O-]c1c(C2=CC=C3C4=C2C=CC=C4N(C)C(CCCCCC)(CCCCCC)N3C)c([O-])c1C5=C(C=CC=C6N(C)C(CCCCCC)(CCCCCC)N7C)C6=C7C=C5
782.0,C/[N+](C)=C1C=C/C(C2=CC3=CC=CC=C3C=C2\1)=C4C([O-])=C(C5=CC=C(N(C)C)C6=CC(C=CC=C7)=C7C=C65)C/4=O
789.0,C/[N+](C)=C1C=C/C(C2=CC3=CC=CC=C3C=C2\1)=C4C([O-])=C(C5=CC=C(N(C)C)C6=CC(C=CC=C7)=C7C=C65)C/4=O
720.0,C/[N+](C)=C1C=C/C(C=C\1)=C2C([O-])=C(C3=CC=C(N(CCCC)CCCC)C4=CC(C=CC=C5)=C5C=C43)C/2=O
726.0,C/[N+](C)=C1C=C/C(C=C\1)=C2C([O-])=C(C3=CC=C(N(CCCC)CCCC)C4=CC(C=CC=C5)=C5C=C43)C/2=O
720.0,[O-]C(/C1=C(C=C/2)\C=CC2=[N+](CCO)\CCO)=C(C3=CC=C(N(C)C)C4=CC(C=CC=C5)=C5C=C43)C1=O
731.0,[O-]C(/C1=C(C=C/2)\C=CC2=[N+](CCO)\CCO)=C(C3=CC=C(N(C)C)C4=CC(C=CC=C5)=C5C=C43)C1=O
728.0,CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)CCN5CC)C5=C\4)C=C2)N(CC)CC1
704.0,CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)CCN5CC)C5=C\4)C=C2)N(CC)CC1
713.0,CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)CCN5CC)C5=C\4)C=C2)N(CC)CC1
732.0,CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4C(OC)C=C(N(CC)CCN5CC)C5=C\4)C(OC)=C2)N(CC)CC1
743.0,CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4C(OC)C=C(N(CC)CCN5CC)C5=C\4)C(OC)=C2)N(CC)CC1
724.0,CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4C(OC)C=C(N(CC)CCN5CC)C5=C\4)C(OC)=C2)N(CC)CC1
733.0,CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4C(OC)C=C(N(CC)CCN5CC)C5=C\4)C(OC)=C2)N(CC)CC1
717.0,CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)C(C5=CC=CC=C5)C(C6=CC=CC=C6)N7CC)C7=C\4)C=C2)N(CC)C(C8=CC=CC=C8)C1C9=CC=CC=C9
733.0,CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)C(C5=CC=CC=C5)C(C6=CC=CC=C6)N7CC)C7=C\4)C=C2)N(CC)C(C8=CC=CC=C8)C1C9=CC=CC=C9
708.0,CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)C(C5=CC=CC=C5)C(C6=CC=CC=C6)N7CC)C7=C\4)C=C2)N(CC)C(C8=CC=CC=C8)C1C9=CC=CC=C9
716.0,CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)C(C5=CC=CC=C5)C(C6=CC=CC=C6)N7CC)C7=C\4)C=C2)N(CC)C(C8=CC=CC=C8)C1C9=CC=CC=C9
678.0,O=C(/C(C1=O)=C2C(/C=C3N(C(C)C)C(C=CC=C4)=C4C/3(C)C)=C([O-])C\2=C/C5=[N+](C(C)C)C6=C(C=CC=C6)C5(C)C)C7=C1C=CC=C7
657.0,O=C(C(/C1=C(C#N)\C#N)=C2C(/C=C3N(C(C)C)C(C=CC=C4)=C4C/3(C)C)=C([O-])C\2=C/C5=[N+](C(C)C)C6=C(C=CC=C6)C5(C)C)C7=C1C=CC=C7
724.0,CC1(C)C2=C(C=CC(C)=C2)N(CCCC)/C1=C/C3=CC(/C3=C(C#N)\C#N)=C\C4=[N+](CCCC)C5=C(C=C(C)C=C5)C4(C)C
715.0,CC1(C)C2=C(C=CC(C)=C2)N(CCCC)/C1=C/C3=CC(/C3=C(C#N)\C#N)=C\C4=[N+](CCCC)C5=C(C=C(C)C=C5)C4(C)C
705.0,CC1(C)C2=C(C=CC(C)=C2)N(CCCC)/C1=C/C3=CC(/C3=C(C#N)\C#N)=C\C4=[N+](CCCC)C5=C(C=C(C)C=C5)C4(C)C
686.0,CC1(C)C2=C(C=CC(C)=C2)N(CCCC)/C1=C/C3=CC(/C3=C(C#N)\C#N)=C\C4=[N+](CCCC)C5=C(C=C(C)C=C5)C4(C)C
696.0,CC1(C)C2=C(C=CC(C)=C2)N(CCCC)/C1=C/C3=CC(/C3=C(C#N)\C#N)=C\C4=[N+](CCCC)C5=C(C=C(C)C=C5)C4(C)C
692.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3)=C\2[O-])=O)=[NH+]C6=C7C(C=CC(C)=N7)=CC=C61
694.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3)=C\2[O-])=O)=[NH+]C6=C7C(C=CC(C)=N7)=CC=C61
687.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3)=C\2[O-])=O)=[NH+]C6=C7C(C=CC(C)=N7)=CC=C61
690.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3)=C\2[O-])=O)=[NH+]C6=C7C(C=CC(C)=N7)=CC=C61
688.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3)=C\2[O-])=O)=[NH+]C6=C7C(C=CC(C)=N7)=CC=C61
692.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3)=C\2[O-])=O)=[NH+]C6=C7C(C=CC(C)=N7)=CC=C61
682.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61
686.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61
678.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61
682.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61
685.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61
720.0,CC1=C2N(C(C3=C([O-])/C(C3=O)=C4C(C5=CC=C(OCCCCS(=O)([O-])=O)C=C5)=C(C)C6=CC=CC=[N+]6\4)=C1C7=CC=C(OCCCCS(=O)([O-])=O)C=C7)C=CC=C2.[Cs+].[Cs+]
704.0,CC1=C2N(C(C3=C([O-])/C(C3=O)=C4C(C5=CC=C(OCCCCS(=O)([O-])=O)C=C5)=C(C)C6=CC=CC=[N+]6\4)=C1C7=CC=C(OCCCCS(=O)([O-])=O)C=C7)C=CC=C2.[Cs+].[Cs+]
728.0,[O-]C1=C(C2=CC=C(/C=N/N(C3=CC=CC=C3)C4=CC=CC=C4)N2C)C(/C1=C5[N+](C)=C(/C=N/N(C6=CC=CC=C6)C7=CC=CC=C7)C=C\5)=O
728.0,[O-]C1=C(C2=CC=C(/C=N/N(C3=CC=CC=C3)C4=CC=CC=C4)N2COCCCOCCOC)C(/C1=C5[N+](COCCCOCCOC)=C(/C=N/N(C6=CC=CC=C6)C7=CC=CC=C7)C=C\5)=O
688.0,[O-]C1=C(C2=CC=C(/C=N/N(C)C)N2COCCCOCCOC)C(/C1=C3[N+](COCCCOCCOC)=C(/C=N/N(C)C)C=C\3)=O
684.0,[O-]C1=C(C2=C(C)C=C3N2C=CC=C3)C(/C1=C4[N+](C=CC=C5)=C5C=C\4C)=O
661.0,CC1(C)C(C=C(C([O-])=C/2C=C3N(C)C(C=CC=C4)=C4C3(C)C)C2=C(C#N)/C#N)=[N+](C)C5=C1C=CC=C5
636.0,CC1(C)C(C=C(C([O-])=C/2C=C3N(C)C(C=CC=C4)=C4C3(C)C)C2=C(C#N)/C#N)=[N+](C)C5=C1C=CC=C5
683.0,[O-]C(C/1=C\C2=[N+](C(C)C)C3=C(C=CC=C3)C2(C)C)=C(/C=C4N(C(C)C)C(C=CC=C5)=C5C/4(C)C)C1=C(C#N)/C#N
637.0,[O-]C(/C1=C\C2=[N+](C(C)C)C3=C(C=CC=C3)C2(C)C)=C(/C=C4N(C(C)C)C(C=CC=C5)=C5C/4(C)C)C1=O
681.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61
680.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61
674.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61
671.0,CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61
665.0,CC(C1=C(N/2CCCCCC(O)=O)C=CC3=CC=CC=C31)(C)C2=C/C4=C([O-])/C(C4=O)=C\C5=[N+](CCCCCC(O)=O)C6=C(C(C=CC=C7)=C7C=C6)C5
643.0,[O-]C(/C1=C\C([C@]2(CC)CCCC)=[N+](CCCCCC)C3=C2C=CC=C3)=C(/C=C4C(C)(C)C(C=C(C(O)=O)C=C5)=C5N/4C)C1=O
643.0,[O-]C(/C1=C\C([C@]2(CCCCCC)CCCCCCCC)=[N+](CCCCCC)C3=C2C=CC=C3)=C(/C=C4C(C)(C)C(C=C(C(O)=O)C=C5)=C5N/4C)C1=O
643.0,[O-]C(/C1=C\C([C@]2(CCCCCCCCCC)CCCCCCCCCCCC)=[N+](CCCCCC)C3=C2C=CC=C3)=C(/C=C4C(C)(C)C(C=C(C(O)=O)C=C5)=C5N/4C)C1=O
643.0,[O-]C(/C1=C\C([C@]2(CCCCCCCCCC)CCCCCCCCCCCC)=[N+](CCCCCCCCCCCC)C3=C2C=CC=C3)=C(/C=C4C(C)(C)C(C=C(C(O)=O)C=C5)=C5N/4C)C1=O
642.0,[O-]C(/C1=C\C([C@]2(CCCCCCCCCC)CCCCCCCCCCCC)=[N+](C)C3=C2C=CC=C3)=C(/C=C4C(C)(C)C(C=C(C(O)=O)C=C5)=C5N/4C)C1=O
668.0,CC1(C)C(/C=C2C([O-])=C(/C=C3C(C)(C)C(C=CC=C4)=C4N/3C)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
680.0,CC1(C)C(/C=C2C([O-])=C(/C=C3C(C)(C)C(C=CC=C4)=C4N/3C)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
676.0,CC1(C)C(/C=C2C([O-])=C(/C=C3C(C)(C)C(C=CC=C4)=C4N/3C)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
681.0,CC1(C)C(/C=C2C([O-])=C(/C=C3C(C)(C)C(C=CC=C4)=C4N/3C)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
671.0,CC1(C)C(/C=C2C([O-])=C(/C=C3C(C)(C)C(C=CC=C4)=C4N/3C)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
685.0,CC1(C)C(/C=C2C([O-])=C(/C=C3C(C)(C)C(C=CC=C4)=C4N/3C)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
673.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCC(OCCCC)=O)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
681.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCC(OCCCC)=O)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
680.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCC(OCCCC)=O)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
672.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
685.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
678.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
673.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
691.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
683.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=C(I)C=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
696.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=C(I)C=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
689.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=C(I)C=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
688.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=C(I)C=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
683.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=C(I)C=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
700.0,CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=C(I)C=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
681.0,CC1(C)C(/C=C2C([O-])=C(/C=C3[Se]C(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
694.0,CC1(C)C(/C=C2C([O-])=C(/C=C3[Se]C(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
688.0,CC1(C)C(/C=C2C([O-])=C(/C=C3[Se]C(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
688.0,CC1(C)C(/C=C2C([O-])=C(/C=C3[Se]C(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
682.0,CC1(C)C(/C=C2C([O-])=C(/C=C3[Se]C(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
698.0,CC1(C)C(/C=C2C([O-])=C(/C=C3[Se]C(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51
456.0,CCN(CC)C1=CC2=CC(OC(C(C3=NC4=C(C=CC=C4)S3)=C5)=O)=C5C=C2C=C1
468.0,CCN(CC)C1=CC2=CC(OC(C(C3=NC4=C(C=CC=C4)S3)=C5)=O)=C5C=C2C=C1
468.0,CCN(CC)C1=CC2=CC(OC(C(C3=NC4=C(C=CC=C4)S3)=C5)=O)=C5C=C2C=C1
473.0,CCN(CC)C1=CC2=CC(OC(C(C3=NC4=C(C=CC=C4)S3)=C5)=O)=C5C=C2C=C1
483.0,CCN(CC)C1=CC2=CC(OC(C(C3=NC4=C(C=CC=C4)S3)=C5)=O)=C5C=C2C=C1
493.0,CCN(CC)C1=CC2=CC(OC(C(C3=NC4=C(C=CC=C4)S3)=C5)=O)=C5C=C2C=C1
359.0,O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C=C(C(C4=CC=CC=C4)=NN5C6=CC=CC=C6)C5=N3
350.0,O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C=C(C(C4=CC=CC=C4)=NN5C)C5=N3
405.0,O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C=NC4=C3C=NN4C5=CC=CC=C5
404.0,O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C=NC4=C3C(C)=NN4C5=CC=CC=C5
403.0,O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C(C)=NC4=C3C=NN4C5=CC=CC=C5
403.0,O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C(C)=NC4=C3C(C)=NN4C5=CC=CC=C5
410.0,O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C(C)=NC4=C3C(C5=CC=CC=C5)=NN4C6=CC=CC=C6
408.0,O=C1OC2=CC(N(CC)CC)=CC=C2C3=C1C(C)=NC4=C3C(C5=CC=CC=C5)=NN4C
344.0,O=C1OC2=CC=C(OC)C=C2C=C1
334.0,O=C1OC2=CC=C(OC)C=C2C=C1C
347.0,O=C1OC2=CC=C(OC)C=C2C=C1C#N
393.0,O=C1OC2=CC=C(OC)C=C2C=C1[N+]([O-])=O
368.0,O=C(CCC1)C2=C1NC(C3=CC=CC=C3O4)=C(C2C5=CC=CC=C5)C4=O
373.0,O=C(CCC1)C2=C1NC(C3=CC=CC=C3O4)=C(C2C5=CC([N+]([O-])=O)=CC=C5)C4=O
361.0,O=C(CCC1)C2=C1NC(C3=CC=CC=C3O4)=C(C2C5=CC(OC)=CC=C5)C4=O
366.0,O=C(CCC1)C2=C1NC(C3=CC=CC=C3O4)=C(C2C5=CC(C)=CC=C5)C4=O
365.0,O=C(C(C(NNC1=C(/N=N/C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C=CC=C4
365.0,O=C(C(C(NNC1=C(/N=N/C2=CC=C(Br)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C=CC=C4
405.0,O=C(C(C(NNC1=C(/N=N/C2=CC=C([N+]([O-])=O)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C=CC=C4
355.0,O=C(C(C(NNC1=C(/N=N/C2=CC=C(C(OC)=O)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C=CC=C4
355.0,O=C(C(C(NNC1=C(/N=N/C2=CC=C(NC(C)=O)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C=CC=C4
293.0,O=C(O1)C(C2=NN=C3N2C(N)=NC(N)=C3)=CC4=C1C=CC=C4
371.0,O=C(C(C(OC)=O)=C1)OC2=C1C3=C(C=C2)C=CC=C3
363.0,N=C(C(C(OCC)=O)=C1)OC2=C1C3=C(C=C2)C=CC=C3
379.0,O=C(C(C(NNC1=C(/N=N/C2=CC=C(Br)C=C2)C(N)=NC(N)=N1)=O)=C3)OC4=C3C5=C(C=C4)C=CC=C5
452.2,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3
457.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3
454.2,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3
451.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3
450.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3
456.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3
430.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3
449.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3
442.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3
428.6,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3
425.8,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NC(C=CC=C4)=C4S3
434.6,O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4
436.0,O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4
434.0,O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4
433.8,O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4
433.0,O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4
435.8,O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4
432.8,O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4
431.2,O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4
435.0,O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4
423.6,O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4
421.4,O=C(C(C1=NC(C=CC=C2)=C2N1)=C3)OC4=C3C=CC(N(CC)CC)=C4
391.0,O=C(C(N1C(C2=CC=CC=C2O)=NC(C3=CC=CC=C3)=C1C4=CC=CC=C4)=C5)OC6=C5C=CC(N(CC)CC)=C6
395.0,O=C(C(N1C(C2=CC=CC=C2O)=NC(C3=CC=CC=C3)=C1C4=CC=CC=C4)=C5)OC6=C5C=CC(N(CC)CC)=C6
400.0,O=C(C(N1C(C2=CC=CC=C2OC)=NC(C3=CC=CC=C3)=C1C4=CC=CC=C4)=C5)OC6=C5C=CC(N(CC)CC)=C6
402.0,O=C(C(N1C(C2=CC=CC=C2OC)=NC(C3=CC=CC=C3)=C1C4=CC=CC=C4)=C5)OC6=C5C=CC(N(CC)CC)=C6
366.0,O=C1OC2=CC=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3
362.0,O=C1OC2=CC=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3
360.0,O=C1OC2=CC=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3
360.0,O=C1OC2=CC=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3
432.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3
434.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3
436.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3
370.0,O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3
358.0,O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3
360.0,O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3
370.0,O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=C(C)C=C4)C3
360.0,O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=C(C)C=C4)C3
360.0,O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=C(C)C=C4)C3
360.0,O=C1OC2=CC=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=C(C)C=C4)C3
432.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3
440.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3
432.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3
438.0,O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C(C)=O)C(C4=CC=CC=C4)C3
467.0,O=C1C=CC2=CC=C(O)C=C2C1(F)F
491.0,O=C1C=CC2=CC=C(N(CC)CC)C=C2C1(F)F
500.0,O=C1C(C(F)(F)F)=CC2=CC=C(N(CC)CC)C=C2C1(F)F
514.0,O=C1C(Br)=CC2=CC=C(N(CC)CC)C=C2C1(F)F
560.0,O=C1C=C(C#N)C2=CC=C(N(CC)CC)C=C2C1(F)F
480.0,FC(C1=CC(N(CC)CC)=CC=C1C(C2=CC=CC=C2)=C/3)(F)C3=C/C#N
625.0,FC(C1=CC(N(CC)CC)=CC=C1C=C/2)(F)C2=C(C#N)/C#N
608.0,FC(C1=CC(N(CC)CC)=CC=C1C(C2=CC=CC=C2)=C/3)(F)C3=C(C#N)/C#N
694.0,FC(C1=CC(N(CC)CC)=CC=C1C(C#N)=C/2)(F)C2=C(C#N)/C#N
422.0,O=C1C=C(C)C2=NC=C(N3CCOCC3)C=C2C1(F)F
381.0,O=C1C=CC2=CC=C(O)C=C2O1
382.0,O=C1C=C(C)C2=CC=C(N(CC)CC)C=C2O1
485.0,CC(C1=CC=C(N(CC)CC)C=C1O/2)=CC2=C(C#N)/C#N
