molecule,solvent,label
ClC(/C(CC1)=C/C=C(C2=C(C3=CC=CC=C3)N(CCCCS(=O)([O-])=O)C4=CC5=C(OCO5)C=C24)\C6=C(C7=CC=CC=C7)N(CCCCS(=O)([O-])=O)C8=C6C=C9C(OCO9)=C8)=C1/C=C/C(C%10=C(C%11=CC=CC=C%11)N(CCCCS(=O)([O-])=O)C%12=C%10C=C%13C(OCO%13)=C%12)=C%14C(C=C(OCO%15)C%15=C%16)=C%16[N+](CCCCS(=O)([O-])=O)=C/%14C%17=CC=CC=C%17.[Na+].[Na+].[Na+],O,1052.0
O=C(C(/C=C/C1=C(C=CC(N(CCCC)CCCC)=C2)C2=[S+]C(C3=CC=C(OC)C=C3)=C1)=C/4)C=CC4=C\C=C(C(C=CC(N(CCCC)CCCC)=C5)=C5S6)/C=C6C7=CC=C(OC)C=C7.O=Cl(=O)([O-])=O,ClC(Cl)Cl,905.0
CN(C)C1=CC2=[O+]C(C3=CC=CC=C3)=CC(/C=C/C(CCC/4)=C(Cl)C4=C\C=C5C(C=CC(N(C)C)=C6)=C6OC(C7=CC=CC=C7)=C\5)=C2C=C1.O=Cl(=O)([O-])=O,ClCCl,1026.0
CN(C)C1=CC2=[O+]C(C3=CC=CC=C3)=CC(/C=C/C(CCC/4)=C(SCCC(O)=O)C4=C\C=C5C(C=CC(N(C)C)=C6)=C6OC(C7=CC=CC=C7)=C\5)=C2C=C1.O=Cl(=O)([O-])=O,ClCCl,1026.0
CCN(CC)C1=CC2=C(C(C3=CC=C(C(O)=O)C=C3)=C(CCC/C4=C\C(CCC5)=C6C5=CC7=CC=C(N(CC)CC)C=C7O6)C4=[O+]2)C=C1.O=Cl(=O)([O-])=O,ClC(Cl)Cl,883.0
CCN(CC)C1=CC2=C(C=C(CCC/C3=C\C=C\C(CCC4)=C5C4=CC6=CC=C(N(CC)CC)C=C6O5)C3=[O+]2)C=C1.O=Cl(=O)([O-])=O,ClC(Cl)Cl,981.0
CCN(CC)C1=CC2=C(C=C(CCC/C3=C\C=C\C=C\C(CCC4)=C5C4=CC6=CC=C(N(CC)CC)C=C6O5)C3=[O+]2)C=C1.O=Cl(=O)([O-])=O,ClC(Cl)Cl,1089.0
CC1(C)C(/C=C/C=C/C=C2N(CC)C(C=CC(S(=O)([O-])=O)=C3)=C3C/2(C)C)=[N+](CCCCCC(O)=O)C4=CC=C(S(=O)([O-])=O)C=C41,O,649.0
CC1(C)C(/C=C/C=C/C=C2N(CC)C(C=CC3=C4C=C(S(=O)([O-])=O)C=C3S(=O)([O-])=O)=C4C/2(C)C)=[N+](CCCCCC(O)=O)C5=CC=C6C(C=C(S(=O)([O-])=O)C=C6S(=O)([O-])=O)=C51,O,675.0
CC[N+]1=C(/C=C2N(CC)C3=C(C=CC(Cl)=C3)S/2)SC4=CC=C(Cl)C=C41.[Cl-],O,408.0
CCN1/C(SC2=C1C=C(Cl)C=C2)=C/C3=[N+](CCCCN)C4=CC(Cl)=CC=C4S3.[Cl-],O,400.0
ClC1=CC2=C(C=C1)S/C(N2CCCCN)=C\C3=[N+](CCCCN)C4=CC(Cl)=CC=C4S3.[Cl-],O,428.0
CC(C(C=CC=C1)=C1N/2C)(C)C2=C/C=C3CC(C4CC(/C=C/C5=C(C#N)/C(OC5(C)C)=C(C#N)/C#N)=C(Cl)/C(C4)=C/C=C6C(C#N)=C([C-](C#N)C#N)OC/6(C)C)CC(/C=C/C7=[N+](C)C(C=CC=C8)=C8C7(C)C)=C\3Cl,C1COCCO1,913.0
CC(C(C=CC=C1)=C1N/2C)(C)C2=C/C=C3CC(C4CC(/C=C/C5=C(C#N)/C(OC5(C)C)=C(C#N)/C#N)=C(Cl)/C(C4)=C/C=C6C(C#N)=C([C-](C#N)C#N)OC/6(C)C)CC(/C=C/C7=[N+](C)C(C=CC=C8)=C8C7(C)C)=C\3Cl,CC1=CC=CC=C1,922.0
CC(C(C=CC=C1)=C1N/2C)(C)C2=C/C=C3CC(C4CC(/C=C/C5=C(C#N)/C(OC5(C)C)=C(C#N)/C#N)=C(Cl)/C(C4)=C/C=C6C(C#N)=C([C-](C#N)C#N)OC/6(C)C)CC(/C=C/C7=[N+](C)C(C=CC=C8)=C8C7(C)C)=C\3Cl,ClCCl,911.0
CC(C(C=CC=C1)=C1N/2C)(C)C2=C/C=C3CC(C4CC(/C=C/C5=C(C#N)/C(OC5(C)C)=C(C#N)/C#N)=C(Cl)/C(C4)=C/C=C6C(C#N)=C([C-](C#N)C#N)OC/6(C)C)CC(/C=C/C7=[N+](C)C(C=CC=C8)=C8C7(C)C)=C\3Cl,CC#N,898.0
CC(C(C=CC=C1)=C1N/2C)(C)C2=C/C=C3CC(C4CC(/C=C/C5=C(C#N)/C(OC5(C)C)=C(C#N)/C#N)=C(Cl)/C(C4)=C/C=C6C(C#N)=C([C-](C#N)C#N)OC/6(C)C)CC(/C=C/C7=[N+](C)C(C=CC=C8)=C8C7(C)C)=C\3Cl,CS(C)=O,913.0
COC1=CC(/C=C/C(CC(/C=C/C2=CC(OC)=C(O)C=C2)=O)=O)=CC=C1O,CO,428.0
CC1(C)C(/C=C/C(CCC/2)=C(Cl)C2=C\C=C3N(CCCC)C(C=CC=C4)=C4C\3(C)C)=[N+](CCCC)C5=C1C=CC=C5.[Br-],CO,785.0
CC1(C)C(/C=C/C(CCC/2)=C(N(CC3=CC=CC=N3)CC4=NC=CC=C4)C2=C\C=C5N(CCC)C(C=CC=C6)=C6C\5(C)C)=[N+](CCC)C7=C1C=CC=C7.[I-],CC#N,606.0
CC1(C)C(/C=C/C(CCC/2)=C(N(CCSCC)CCSCC)C2=C\C=C3N(CCC)C(C=CC=C4)=C4C\3(C)C)=[N+](CCC)C5=C1C=CC=C5.[I-],O,685.0
CC1(C)C(/C=C/C(CCC/2)=C(N3CCSCCOCCOCCSCC3)C2=C\C=C4N(CC5=CC=CC=C5)C(C=CC(S(=O)(O)=O)=C6)=C6C\4(C)C)=[N+](CC7=CC=CC=C7)C8=C1C=C(S(=O)([O-])=O)C=C8,CO,695.0
CC1(C)C(/C=C/C(CCC/2)=C(NCCN(CC3=NC=CC=C3)CC4=CC=CC=N4)C2=C\C=C5N(CCCCS(=O)(O[Na])=O)C(C=CC=C6)=C6C\5(C)C)=[N+](CCCCS(=O)([O-])=O)C7=C1C=CC=C7,O,627.0
CC1(C)C(/C=C/C(CCC/2)=C(N=[N+]=[N-])C2=C\C=C3N(CC)C(C=CC=C4)=C4C\3(C)C)=[N+](CC)C5=C1C=CC=C5,O,610.0
CC1(C)C2=C(C=CC=C2)N(CCC)/C1=C/C=C3CCCC(/C=C/C4=[N+](CCC)C5=C(C=CC=C5)C4(C)C)=C\3Cl,O,775.0
CC1(C)C2=C(C=CC=C2)N(CC)/C1=C/C=C3CCCC(/C=C/C4=[N+](CC)C5=C(C=CC=C5)C4(C)C)=C\3NCCC(O)=O,CC#N,615.0
CC1(C)C2=C(C=CC=C2)N(CC)/C1=C/C=C3CCCC(/C=C/C4=[N+](CC)C5=C(C=CC=C5)C4(C)C)=C\3NC(C(O)=O)CC6=CNC7=C6C=CC=C7,O,630.0
CC1(C)C(/C=C/C(CCC/2)=C(NCCC3=CC(O)=C(O)C=C3)C2=C\C=C4N(CCCCCCCCCCC(OCC)=O)C(C=CC=C5)=C5C\4(C)C)=[N+](CCCCCCCCCCC(OCC)=O)C6=C1C=CC=C6,O,631.0
CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC/3)=C(OC(C)=O)C3=C\C=C4N(CC)C(C=CC=C5)=C5C\4(C)C,CO,770.0
CC1(C)C(/C=C/C(CCC/2)=C(O)C2=C\C=C3N(CCC)C(C=CC=C4)=C4C\3(C)C)=[N+](CCC)C5=C1C=CC=C5,CO,710.0
CC1(C)C(/C=C/C(CCC/2)=C(OC(C=C)=O)C2=C\C=C3N(CCC)C(C=CC=C4)=C4C\3(C)C)=[N+](CCC)C5=C1C=CC=C5,CO,775.0
CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC/3)=C(OC(C4=CC=C([N+]([O-])=O)C=C4)=O)C3=C\C=C5N(CC)C(C=CC=C6)=C6C\5(C)C,O,780.0
CC[N+]1=C(C(C)(C)C2=C1C=CC=C2)/C=C/C(CCC/3)=C(OC(C4=C(C=O)C=CC=C4)=O)C3=C\C=C5N(CC)C(C=CC=C6)=C6C\5(C)C,O,765.0
CC1(C)C2=C(C=CC=C2)[N+](C)=C1/C=C/C3=C([O-])C=CC(/C=C/C4=[N+](C)C5=C(C=CC=C5)C4(C)C)=C3,O,570.0
CC1(C)C(/C=C/C(CCC/2)=C(P(C3=CC=CC=C3)(C4=CC=CC=C4)=O)C2=C\C=C5N(CC)C(C=CC=C6)=C6C\5(C)C)=[N+](CC)C7=C1C=CC=C7,O,747.0
CC1(C)C(/C=C/C=C/C=C/C=C2N(C)C(C=CC=C3)=C3C/2(C)C)N(C)C4=C1C=CC=C4,O,735.0
CC1(C)C(/C=C/C=C(Cl)/C=C/C=C2N(CCCCS(=O)(O[Na])=O)C(C=CC=C3)=C3C/2(C)C)N(CCCCS(=O)(O[Na])=O)C4=C1C=CC=C4,O,765.0
CC1(C)C(/C=C/C=C/C=C/C=C2N(CCCCS(=O)(O[Na])=O)C(C=CC3=C4C=CC=C3)=C4C/2(C)C)N(CCCCS(=O)(O[Na])=O)C5=C1C(C=CC=C6)=C6C=C5,O,750.0
[O-]c1c(C2=CC=C3C4=C2C=CC=C4NC(CCCCCC)(CCCCCC)N3)c([O-])c1C5=C(C=CC=C6NC(CCCCCC)(CCCCCC)N7)C6=C7C=C5,C1CCCCC1,802.0
[O-]c1c(C2=CC=C3C4=C2C=CC=C4N(C)C(CCCCCC)(CCCCCC)N3C)c([O-])c1C5=C(C=CC=C6N(C)C(CCCCCC)(CCCCCC)N7C)C6=C7C=C5,C1CCCCC1,737.0
C/[N+](C)=C1C=C/C(C2=CC3=CC=CC=C3C=C2\1)=C4C([O-])=C(C5=CC=C(N(C)C)C6=CC(C=CC=C7)=C7C=C65)C/4=O,CC1=CC=CC=C1,782.0
C/[N+](C)=C1C=C/C(C2=CC3=CC=CC=C3C=C2\1)=C4C([O-])=C(C5=CC=C(N(C)C)C6=CC(C=CC=C7)=C7C=C65)C/4=O,CCO,789.0
C/[N+](C)=C1C=C/C(C=C\1)=C2C([O-])=C(C3=CC=C(N(CCCC)CCCC)C4=CC(C=CC=C5)=C5C=C43)C/2=O,CC1=CC=CC=C1,720.0
C/[N+](C)=C1C=C/C(C=C\1)=C2C([O-])=C(C3=CC=C(N(CCCC)CCCC)C4=CC(C=CC=C5)=C5C=C43)C/2=O,CCO,726.0
[O-]C(/C1=C(C=C/2)\C=CC2=[N+](CCO)\CCO)=C(C3=CC=C(N(C)C)C4=CC(C=CC=C5)=C5C=C43)C1=O,CCO,720.0
[O-]C(/C1=C(C=C/2)\C=CC2=[N+](CCO)\CCO)=C(C3=CC=C(N(C)C)C4=CC(C=CC=C5)=C5C=C43)C1=O,O,731.0
CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)CCN5CC)C5=C\4)C=C2)N(CC)CC1,CO,728.0
CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)CCN5CC)C5=C\4)C=C2)N(CC)CC1,C1CCCO1,704.0
CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)CCN5CC)C5=C\4)C=C2)N(CC)CC1,CC#N,713.0
CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4C(OC)C=C(N(CC)CCN5CC)C5=C\4)C(OC)=C2)N(CC)CC1,ClC(Cl)Cl,732.0
CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4C(OC)C=C(N(CC)CCN5CC)C5=C\4)C(OC)=C2)N(CC)CC1,CO,743.0
CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4C(OC)C=C(N(CC)CCN5CC)C5=C\4)C(OC)=C2)N(CC)CC1,C1CCCO1,724.0
CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4C(OC)C=C(N(CC)CCN5CC)C5=C\4)C(OC)=C2)N(CC)CC1,CC#N,733.0
CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)C(C5=CC=CC=C5)C(C6=CC=CC=C6)N7CC)C7=C\4)C=C2)N(CC)C(C8=CC=CC=C8)C1C9=CC=CC=C9,ClC(Cl)Cl,717.0
CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)C(C5=CC=CC=C5)C(C6=CC=CC=C6)N7CC)C7=C\4)C=C2)N(CC)C(C8=CC=CC=C8)C1C9=CC=CC=C9,CO,733.0
CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)C(C5=CC=CC=C5)C(C6=CC=CC=C6)N7CC)C7=C\4)C=C2)N(CC)C(C8=CC=CC=C8)C1C9=CC=CC=C9,C1CCCO1,708.0
CCN1C2=C(C=C(C(C/3=O)=C([O-])C3=C4CC=C(N(CC)C(C5=CC=CC=C5)C(C6=CC=CC=C6)N7CC)C7=C\4)C=C2)N(CC)C(C8=CC=CC=C8)C1C9=CC=CC=C9,CC#N,716.0
O=C(/C(C1=O)=C2C(/C=C3N(C(C)C)C(C=CC=C4)=C4C/3(C)C)=C([O-])C\2=C/C5=[N+](C(C)C)C6=C(C=CC=C6)C5(C)C)C7=C1C=CC=C7,ClCCl,678.0
O=C(C(/C1=C(C#N)\C#N)=C2C(/C=C3N(C(C)C)C(C=CC=C4)=C4C/3(C)C)=C([O-])C\2=C/C5=[N+](C(C)C)C6=C(C=CC=C6)C5(C)C)C7=C1C=CC=C7,ClCCl,657.0
CC1(C)C2=C(C=CC(C)=C2)N(CCCC)/C1=C/C3=CC(/C3=C(C#N)\C#N)=C\C4=[N+](CCCC)C5=C(C=C(C)C=C5)C4(C)C,C1CCCCC1,724.0
CC1(C)C2=C(C=CC(C)=C2)N(CCCC)/C1=C/C3=CC(/C3=C(C#N)\C#N)=C\C4=[N+](CCCC)C5=C(C=C(C)C=C5)C4(C)C,CCCCOCCCC,715.0
CC1(C)C2=C(C=CC(C)=C2)N(CCCC)/C1=C/C3=CC(/C3=C(C#N)\C#N)=C\C4=[N+](CCCC)C5=C(C=C(C)C=C5)C4(C)C,C1CCCO1,705.0
CC1(C)C2=C(C=CC(C)=C2)N(CCCC)/C1=C/C3=CC(/C3=C(C#N)\C#N)=C\C4=[N+](CCCC)C5=C(C=C(C)C=C5)C4(C)C,CO,686.0
CC1(C)C2=C(C=CC(C)=C2)N(CCCC)/C1=C/C3=CC(/C3=C(C#N)\C#N)=C\C4=[N+](CCCC)C5=C(C=C(C)C=C5)C4(C)C,CS(C)=O,696.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3)=C\2[O-])=O)=[NH+]C6=C7C(C=CC(C)=N7)=CC=C61,C1CCCCC1,692.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3)=C\2[O-])=O)=[NH+]C6=C7C(C=CC(C)=N7)=CC=C61,CC1=CC=CC=C1,694.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3)=C\2[O-])=O)=[NH+]C6=C7C(C=CC(C)=N7)=CC=C61,ClC(Cl)Cl,687.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3)=C\2[O-])=O)=[NH+]C6=C7C(C=CC(C)=N7)=CC=C61,C1CCCO1,690.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3)=C\2[O-])=O)=[NH+]C6=C7C(C=CC(C)=N7)=CC=C61,C1COCCO1,688.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3)=C\2[O-])=O)=[NH+]C6=C7C(C=CC(C)=N7)=CC=C61,CS(C)=O,692.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61,C1CCCCC1,682.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61,CC1=CC=CC=C1,686.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61,ClC(Cl)Cl,678.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61,[H]C(N(C)C)=O,682.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61,CS(C)=O,685.0
CC1=C2N(C(C3=C([O-])/C(C3=O)=C4C(C5=CC=C(OCCCCS(=O)([O-])=O)C=C5)=C(C)C6=CC=CC=[N+]6\4)=C1C7=CC=C(OCCCCS(=O)([O-])=O)C=C7)C=CC=C2.[Cs+].[Cs+],CS(C)=O,720.0
CC1=C2N(C(C3=C([O-])/C(C3=O)=C4C(C5=CC=C(OCCCCS(=O)([O-])=O)C=C5)=C(C)C6=CC=CC=[N+]6\4)=C1C7=CC=C(OCCCCS(=O)([O-])=O)C=C7)C=CC=C2.[Cs+].[Cs+],CO,704.0
[O-]C1=C(C2=CC=C(/C=N/N(C3=CC=CC=C3)C4=CC=CC=C4)N2C)C(/C1=C5[N+](C)=C(/C=N/N(C6=CC=CC=C6)C7=CC=CC=C7)C=C\5)=O,ClCCl,728.0
[O-]C1=C(C2=CC=C(/C=N/N(C3=CC=CC=C3)C4=CC=CC=C4)N2COCCCOCCOC)C(/C1=C5[N+](COCCCOCCOC)=C(/C=N/N(C6=CC=CC=C6)C7=CC=CC=C7)C=C\5)=O,ClCCl,728.0
[O-]C1=C(C2=CC=C(/C=N/N(C)C)N2COCCCOCCOC)C(/C1=C3[N+](COCCCOCCOC)=C(/C=N/N(C)C)C=C\3)=O,ClCCl,688.0
[O-]C1=C(C2=C(C)C=C3N2C=CC=C3)C(/C1=C4[N+](C=CC=C5)=C5C=C\4C)=O,ClCCl,684.0
CC1(C)C(C=C(C([O-])=C/2C=C3N(C)C(C=CC=C4)=C4C3(C)C)C2=C(C#N)/C#N)=[N+](C)C5=C1C=CC=C5,CO,661.0
CC1(C)C(C=C(C([O-])=C/2C=C3N(C)C(C=CC=C4)=C4C3(C)C)C2=C(C#N)/C#N)=[N+](C)C5=C1C=CC=C5,O,636.0
[O-]C(C/1=C\C2=[N+](C(C)C)C3=C(C=CC=C3)C2(C)C)=C(/C=C4N(C(C)C)C(C=CC=C5)=C5C/4(C)C)C1=C(C#N)/C#N,ClCCl,683.0
[O-]C(/C1=C\C2=[N+](C(C)C)C3=C(C=CC=C3)C2(C)C)=C(/C=C4N(C(C)C)C(C=CC=C5)=C5C/4(C)C)C1=O,ClCCl,637.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61,C1CCCO1,681.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61,C1COCCO1,680.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61,CC#N,674.0
CC1(C)C(/C=C2C(C(/C=C3C(C)(C)C(C=CC4=C5N=C(C)C=C4)=C5N/3CC)=C\2[O-])=O)=[N+](CC)C6=C7C(C=CC(C)=N7)=CC=C61,CO,671.0
CC(C1=C(N/2CCCCCC(O)=O)C=CC3=CC=CC=C31)(C)C2=C/C4=C([O-])/C(C4=O)=C\C5=[N+](CCCCCC(O)=O)C6=C(C(C=CC=C7)=C7C=C6)C5,O,665.0
[O-]C(/C1=C\C([C@]2(CC)CCCC)=[N+](CCCCCC)C3=C2C=CC=C3)=C(/C=C4C(C)(C)C(C=C(C(O)=O)C=C5)=C5N/4C)C1=O,ClCCl,643.0
[O-]C(/C1=C\C([C@]2(CCCCCC)CCCCCCCC)=[N+](CCCCCC)C3=C2C=CC=C3)=C(/C=C4C(C)(C)C(C=C(C(O)=O)C=C5)=C5N/4C)C1=O,ClCCl,643.0
[O-]C(/C1=C\C([C@]2(CCCCCCCCCC)CCCCCCCCCCCC)=[N+](CCCCCC)C3=C2C=CC=C3)=C(/C=C4C(C)(C)C(C=C(C(O)=O)C=C5)=C5N/4C)C1=O,ClCCl,643.0
[O-]C(/C1=C\C([C@]2(CCCCCCCCCC)CCCCCCCCCCCC)=[N+](CCCCCCCCCCCC)C3=C2C=CC=C3)=C(/C=C4C(C)(C)C(C=C(C(O)=O)C=C5)=C5N/4C)C1=O,ClCCl,643.0
[O-]C(/C1=C\C([C@]2(CCCCCCCCCC)CCCCCCCCCCCC)=[N+](C)C3=C2C=CC=C3)=C(/C=C4C(C)(C)C(C=C(C(O)=O)C=C5)=C5N/4C)C1=O,ClCCl,642.0
CC1(C)C(/C=C2C([O-])=C(/C=C3C(C)(C)C(C=CC=C4)=C4N/3C)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CC#N,668.0
CC1(C)C(/C=C2C([O-])=C(/C=C3C(C)(C)C(C=CC=C4)=C4N/3C)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,ClCCl,680.0
CC1(C)C(/C=C2C([O-])=C(/C=C3C(C)(C)C(C=CC=C4)=C4N/3C)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,[H]C(N(C)C)=O,676.0
CC1(C)C(/C=C2C([O-])=C(/C=C3C(C)(C)C(C=CC=C4)=C4N/3C)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CS(C)=O,681.0
CC1(C)C(/C=C2C([O-])=C(/C=C3C(C)(C)C(C=CC=C4)=C4N/3C)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CCO,671.0
CC1(C)C(/C=C2C([O-])=C(/C=C3C(C)(C)C(C=CC=C4)=C4N/3C)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,C1CCCO1,685.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCC(OCCCC)=O)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CC#N,673.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCC(OCCCC)=O)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,[H]C(N(C)C)=O,681.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCC(OCCCC)=O)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CS(C)=O,680.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CC#N,672.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,ClCCl,685.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CS(C)=O,678.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CCO,673.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,C1CCCO1,691.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=C(I)C=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CC#N,683.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=C(I)C=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,ClCCl,696.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=C(I)C=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,[H]C(N(C)C)=O,689.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=C(I)C=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CS(C)=O,688.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=C(I)C=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CCO,683.0
CC1(C)C(/C=C2C([O-])=C(/C=C3SC(C=C(I)C=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,C1CCCO1,700.0
CC1(C)C(/C=C2C([O-])=C(/C=C3[Se]C(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CC#N,681.0
CC1(C)C(/C=C2C([O-])=C(/C=C3[Se]C(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,ClCCl,694.0
CC1(C)C(/C=C2C([O-])=C(/C=C3[Se]C(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,[H]C(N(C)C)=O,688.0
CC1(C)C(/C=C2C([O-])=C(/C=C3[Se]C(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CS(C)=O,688.0
CC1(C)C(/C=C2C([O-])=C(/C=C3[Se]C(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,CCO,682.0
CC1(C)C(/C=C2C([O-])=C(/C=C3[Se]C(C=CC=C4)=C4N/3CCCCCC)C/2=C(C#N)\C#N)=[N+](C)C5=CC=CC=C51,C1CCCO1,698.0
CCN(CC)C1=CC2=CC(OC(C(C3=NC4=C(C=CC=C4)S3)=C5)=O)=C5C=C2C=C1,CCCCCC,456.0
CCN(CC)C1=CC2=CC(OC(C(C3=NC4=C(C=CC=C4)S3)=C5)=O)=C5C=C2C=C1,OCC(C)OCC(C)OCC,468.0
CCN(CC)C1=CC2=CC(OC(C(C3=NC4=C(C=CC=C4)S3)=C5)=O)=C5C=C2C=C1,COC(CCCCC(OC)=O)=O,468.0
CCN(CC)C1=CC2=CC(OC(C(C3=NC4=C(C=CC=C4)S3)=C5)=O)=C5C=C2C=C1,COC,473.0
CCN(CC)C1=CC2=CC(OC(C(C3=NC4=C(C=CC=C4)S3)=C5)=O)=C5C=C2C=C1,CCOC(C)=O,483.0
CCN(CC)C1=CC2=CC(OC(C(C3=NC4=C(C=CC=C4)S3)=C5)=O)=C5C=C2C=C1,CC#N,493.0
